category,template
generic,"jo berriak"
generic,"entzun nahi dut berriak"
generic,"eman berriak egun"
generic,"zer dago berriak"
generic,"irakurri titulua"
generic,"zer dago berriak"
generic,"jo goizaren berriak"
generic,"jo gaur berriak"
generic,"entzun berriak"
generic,"nahi dut berriak"
generic,"stream berriak"
generic,"irakurri berriak"
generic,"jo arratsaldeko berriak"
generic,"bilatu berri estaldura"
generic,"erakutsi ari zena"
generic,"nahi dut egungo gertaerak"
provider,"jo {provider} berriak"
provider,"entzun nahi dut {{provider}} berriak"
provider,"stream {{provider}} berriak"
provider,"jo {{provider}} berriak"
provider,"bilatu {{provider}} berriak"
provider,"zer dago {{provider}} gutzean"
provider,"sintonizatu {{provider}}"
provider,"erakutsi {{provider}}"
provider,"sartu {{provider}} berriak"
category,"jo {{category}} berriak"
category,"entzun nahi dut {{category}} berriak"
category,"erakutsi {{category}}"
category,"bilatu {{category}} eguneraketak"
category,"jo {{category}} berriak"
category,"stream {{category}}"
category,"sartu {{category}}"
category,"interesaturik nago {{category}} berriak"
category,"eman {{category}} titulua"
time,"jo goizaren briefing"
time,"nahi dut arratsaldeko berriak"
time,"jo gaur eguneraketak"
time,"eman berriak titulua"
time,"jo eguardian berriak"
time,"nahi dut gaua berriak"
time,"erakutsi berri berria"
time,"bilatu live estaldura"
time,"jo berri berriak"
topic,"nahi dut {{topic}} berriak"
topic,"bilatu {{topic}} estaldura"
topic,"jo {{topic}} berriak"
topic,"erakutsi {{topic}} eguneraketak"
topic,"stream {{topic}} berriak"
topic,"sartu {{topic}} istorioak"
topic,"zer dago {{topic}}"
topic,"eman {{topic}} titulua"
topic,"interesaturik nago {{topic}} berriak"
region,"jo {{region}} berriak"
region,"nahi dut {{region}} berriak"
region,"stream {{region}} estaldura"
region,"erakutsi {{region}} titulua"
region,"bilatu {{region}} berriak"
region,"zer ari zena {{region}}"
language,"jo {{language}} berriak"
language,"nahi dut {{language}} estaldura"
language,"erakutsi {{language}} titulua"
language,"stream {{language}}"
source,"bilatu {{source}} estaldura"
source,"nahi dut {{source}} berritegiak"
source,"erakutsi {{source}}"
source,"jo {{source}} berriak"
source,"stream {{source}}"
source,"sartu {{source}}"
discovery,"zer trending"
discovery,"erakutsi top istorioak"
discovery,"zer jakin beharko nuke gaur"
discovery,"sorpresatzailea berriak"
discovery,"garrantzitsua titulua"
discovery,"berri berri"
discovery,"top istorioak"
format,"jo berritegi podcast"
format,"nahi dut bideo berritegi"
format,"erakutsi idatzita laburrean"
format,"jo berritegi emisioa"
format,"stream bideo berriak"
mood,"nahi dut konpleto briefing"
mood,"eman laburra bertsio"
mood,"nahi dut sakonean analisia"
mood,"jo arina berri estaldura"
mood,"bilatu serio berritegiak"
weather,"zer eguraldia dago"
weather,"esan eguraldia berriak"
weather,"jo eguraldia aurreikuspena"
weather,"nahi dut eguraldia"
traffic,"esan trafikoa"
traffic,"jo trafikoa eguneraketak"
traffic,"zer trafikoa egoera"
traffic,"bilatu trafikoa berriak"
sports,"jo sport berriak"
sports,"nahi dut sport eguneraketak"
sports,"erakutsi sport titulua"
sports,"stream sport estaldura"
business,"jo negozio berriak"
business,"nahi dut finantzaren berriak"
business,"erakutsi merkatu eguneraketak"
business,"stream negozio estaldura"
tech,"jo teknologia berriak"
tech,"nahi dut teknologia eguneraketak"
tech,"erakutsi teknologia titulua"
tech,"stream teknologia estaldura"
generic,"jo zerbait"
generic,"nahi dut egungo gertaerak"
generic,"erakutsi ari zena"
generic,"eman eguneraketak"
generic,"stream berriak"
generic,"sartu berriak"
